# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Gross Wing B (T + D),0,MLEIZEOZLS,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,21,33
# x,y,z,u,w
9.451826280525101538e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 1.110223024625156540e-15, 6.647786975538704901e+00, 0.000000000000000000e+00, 1.437386301705158298e-02, 9.998966906945772060e-01, 3.200000000000000178e+00, 3.622500000000000053e+00, 3.775000000000000022e-01
9.224321303311963902e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 2.845291731937277962e-14, 8.183255041535664631e+00, 0.000000000000000000e+00, 1.437386301705086307e-02, 9.998966906945773170e-01, 3.200000000000000178e+00, 3.498000000000000220e+00, 5.020000000000000018e-01
8.996764362433430051e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 1.776356839400250465e-15, 9.377829011592240249e+00, 0.000000000000000000e+00, 1.437386301705103307e-02, 9.998966906945772060e-01, 3.200000000000000178e+00, 3.373499999999999943e+00, 6.265000000000000568e-01
8.769168000818534665e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 1.332267629550187849e-15, 1.023130130657537151e+01, 2.222333881391073272e-14, 1.437386301705018826e-02, 9.998966906945772060e-01, 3.200000000000000178e+00, 3.249000000000000110e+00, 7.510000000000000009e-01
8.541546030482309106e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 2.842517866562356732e-14, 1.074350620941594592e+01, 1.058191204115257197e-14, 1.437386301705134012e-02, 9.998966906945772060e-01, 3.200000000000000178e+00, 3.124500000000000277e+00, 8.754999999999999449e-01
8.313912263439783601e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 2.842170943040400743e-14, 1.091427800304482609e+01, 0.000000000000000000e+00, 1.437386301705194901e-02, 9.998966906945773170e-01, 3.200000000000000178e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.086278496397258095e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 2.842517866562356732e-14, 1.074350620941594592e+01, -2.116382408230514394e-14, 1.437386301705134012e-02, 9.998966906945772060e-01, 3.200000000000000178e+00, 2.875499999999999723e+00, 1.124500000000000055e+00
7.858656526061033674e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 1.332267629550187849e-15, 1.023130130657537507e+01, 0.000000000000000000e+00, 1.437386301705018306e-02, 9.998966906945772060e-01, 3.200000000000000178e+00, 2.750999999999999890e+00, 1.249000000000000110e+00
7.631060164446137151e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 9.377829011592242026e+00, -1.212293779094116562e-14, 1.437386301705103134e-02, 9.998966906945772060e-01, 3.200000000000000178e+00, 2.626500000000000057e+00, 1.373499999999999943e+00
7.403503223567604437e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 2.845291731937277962e-14, 8.183255041535664631e+00, -1.389261817511209167e-14, 1.437386301705086307e-02, 9.998966906945773170e-01, 3.200000000000000178e+00, 2.501999999999999780e+00, 1.497999999999999998e+00
7.175998246354465664e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 6.647786975538699572e+00, 0.000000000000000000e+00, 1.437386301705159339e-02, 9.998966906945772060e-01, 3.200000000000000178e+00, 2.377499999999999947e+00, 1.622500000000000053e+00
6.948556664160591936e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 6.661338147750939243e-16, 4.771805180652705758e+00, -2.382470227044464339e-14, 1.437386301704919080e-02, 9.998966906945773170e-01, 3.200000000000000178e+00, 2.253000000000000114e+00, 1.746999999999999886e+00
6.721190621638268112e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 2.220446049250313081e-15, 2.555734555824271670e+00, -4.448303813967484639e-14, 1.437386301705541845e-02, 9.998966906945770949e-01, 3.200000000000000178e+00, 2.128499999999999837e+00, 1.871499999999999941e+00
6.493912263439783601e+02, -2.110000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.200000000000000178e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.015857327567029756e+03, -2.170000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.399999999999999911e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
9.941285174975041627e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 1.332267629550187849e-15, 2.442572975963174020e+00, -4.654388582874833554e-14, 3.007957491945386849e-02, 9.995475072114706760e-01, 3.399999999999999911e+00, 3.871500000000000163e+00, 1.285000000000000031e-01
9.723913244211942128e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 2.886579864025407005e-15, 4.560521496358705740e+00, 0.000000000000000000e+00, 3.007957491946496378e-02, 9.995475072114702320e-01, 3.399999999999999911e+00, 3.746999999999999886e+00, 2.530000000000000027e-01
9.506469094202415135e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 1.776356839400250465e-15, 6.353439475710258577e+00, -3.578749373666044076e-14, 3.007957491945309828e-02, 9.995475072114706760e-01, 3.399999999999999911e+00, 3.622500000000000053e+00, 3.775000000000000022e-01
9.288964335767876719e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 8.881784197001252323e-16, 7.820920828541520819e+00, 0.000000000000000000e+00, 3.007957491945605771e-02, 9.995475072114705650e-01, 3.399999999999999911e+00, 3.498000000000000220e+00, 5.020000000000000018e-01
9.071409897785104022e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 2.847716647714797227e-14, 8.962602029509657342e+00, 0.000000000000000000e+00, 3.007957491945641854e-02, 9.995475072114704540e-01, 3.399999999999999911e+00, 3.373499999999999943e+00, 6.265000000000000568e-01
8.853817771845588140e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 9.778284690570174575e+00, 0.000000000000000000e+00, 3.007957491945755651e-02, 9.995475072114705650e-01, 3.399999999999999911e+00, 3.249000000000000110e+00, 7.510000000000000009e-01
8.636201162842821759e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 1.026781043219427403e+01, 1.107215978249422009e-14, 3.007957491945707426e-02, 9.995475072114705650e-01, 3.399999999999999911e+00, 3.124500000000000277e+00, 8.754999999999999449e-01
8.418573275670298699e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.043102087485315543e+01, 0.000000000000000000e+00, 3.007957491945832673e-02, 9.995475072114704540e-01, 3.399999999999999911e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.200945388497773365e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 1.332267629550187849e-15, 1.026781043219427758e+01, 0.000000000000000000e+00, 3.007957491945706385e-02, 9.995475072114705650e-01, 3.399999999999999911e+00, 2.875499999999999723e+00, 1.124500000000000055e+00
7.983328779495009258e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 8.881784197001252323e-16, 9.778284690570176352e+00, 0.000000000000000000e+00, 3.007957491945755304e-02, 9.995475072114705650e-01, 3.399999999999999911e+00, 2.750999999999999890e+00, 1.249000000000000110e+00
7.765736653555494513e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 1.171890758517729533e-13, 8.962602029509659118e+00, 1.268457947226691647e-14, 3.007957491945641507e-02, 9.995475072114704540e-01, 3.399999999999999911e+00, 2.626500000000000057e+00, 1.373499999999999943e+00
7.548182215572720679e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 1.136903071156300397e-13, 7.820920828541520819e+00, -1.453624710107400969e-14, 3.007957491945605771e-02, 9.995475072114705650e-01, 3.399999999999999911e+00, 2.501999999999999780e+00, 1.497999999999999998e+00
7.330677457138181126e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 2.220446049250313081e-16, 6.353439475710253248e+00, -1.789374686833023300e-14, 3.007957491945312603e-02, 9.995475072114706760e-01, 3.399999999999999911e+00, 2.377499999999999947e+00, 1.622500000000000053e+00
7.113233307128652996e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 4.560521496358697746e+00, 0.000000000000000000e+00, 3.007957491946501929e-02, 9.995475072114702320e-01, 3.399999999999999911e+00, 2.253000000000000114e+00, 1.746999999999999886e+00
6.895861376365553497e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 1.998401444325281773e-15, 2.442572975963166027e+00, 0.000000000000000000e+00, 3.007957491945396911e-02, 9.995475072114706760e-01, 3.399999999999999911e+00, 2.128499999999999837e+00, 1.871499999999999941e+00
6.678573275670298699e+02, -2.170000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.399999999999999911e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.018323428790081266e+03, -2.230000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.600000000000000089e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
9.975936444708786439e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 1.332267629550187849e-15, 2.330072676013832833e+00, -9.758222470219731783e-14, 4.729781022477413943e-02, 9.988808323058067096e-01, 3.600000000000000089e+00, 3.871500000000000163e+00, 1.285000000000000031e-01
9.768558625704910128e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 3.108624468950438313e-15, 4.350472486026290220e+00, -5.226413364836943244e-14, 4.729781022479679492e-02, 9.988808323058057104e-01, 3.600000000000000089e+00, 3.746999999999999886e+00, 2.530000000000000027e-01
9.561111907879729870e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 1.554312234475219157e-15, 6.060812048091427151e+00, -3.751538137778631349e-14, 4.729781022479353364e-02, 9.988808323058059324e-01, 3.600000000000000089e+00, 3.622500000000000053e+00, 3.775000000000000022e-01
9.353607368223790672e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 2.842951461431416898e-14, 7.460703980263320823e+00, 0.000000000000000000e+00, 4.729781022479584429e-02, 9.988808323058058214e-01, 3.600000000000000089e+00, 3.498000000000000220e+00, 5.020000000000000018e-01
9.146055433136776855e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 1.332267629550187849e-15, 8.549801500490131545e+00, 0.000000000000000000e+00, 4.729781022479973701e-02, 9.988808323058055993e-01, 3.600000000000000089e+00, 3.373499999999999943e+00, 6.265000000000000568e-01
8.938467542872641616e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 1.171890758517729533e-13, 9.327915358106160681e+00, 1.218780760299456488e-14, 4.729781022479667002e-02, 9.988808323058055993e-01, 3.600000000000000089e+00, 3.249000000000000110e+00, 7.510000000000000009e-01
8.730856295203335549e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 2.842170943040400743e-14, 9.794894468244699226e+00, 2.321348904578639200e-14, 4.729781022479742636e-02, 9.988808323058055993e-01, 3.600000000000000089e+00, 3.124500000000000277e+00, 8.754999999999999449e-01
8.523234287900812660e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 2.842170943040400743e-14, 9.950587746039037285e+00, 0.000000000000000000e+00, 4.729781022479941088e-02, 9.988808323058054883e-01, 3.600000000000000089e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.315612280598289772e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 2.843558383173338436e-14, 9.794894468244699226e+00, -2.321348904578639200e-14, 4.729781022479742636e-02, 9.988808323058057104e-01, 3.600000000000000089e+00, 2.875499999999999723e+00, 1.124500000000000055e+00
8.108001032928987115e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 2.843558383173338436e-14, 9.327915358106164234e+00, 0.000000000000000000e+00, 4.729781022479664920e-02, 9.988808323058055993e-01, 3.600000000000000089e+00, 2.750999999999999890e+00, 1.249000000000000110e+00
7.900413142664851875e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 8.549801500490135098e+00, 1.329701487398259446e-14, 4.729781022479971619e-02, 9.988808323058055993e-01, 3.600000000000000089e+00, 2.626500000000000057e+00, 1.373499999999999943e+00
7.692861207577836922e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 2.843558383173338436e-14, 7.460703980263320823e+00, 0.000000000000000000e+00, 4.729781022479584429e-02, 9.988808323058058214e-01, 3.600000000000000089e+00, 2.501999999999999780e+00, 1.497999999999999998e+00
7.485356667921896587e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 6.060812048091423598e+00, 0.000000000000000000e+00, 4.729781022479356140e-02, 9.988808323058057104e-01, 3.600000000000000089e+00, 2.377499999999999947e+00, 1.622500000000000053e+00
7.277909950096714056e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 4.350472486026282226e+00, -2.613206682418476671e-14, 4.729781022479687819e-02, 9.988808323058057104e-01, 3.600000000000000089e+00, 2.253000000000000114e+00, 1.746999999999999886e+00
7.070532131092838881e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 2.848430738093266045e-14, 2.330072676013827504e+00, 0.000000000000000000e+00, 4.729781022479864067e-02, 9.988808323058055993e-01, 3.600000000000000089e+00, 2.128499999999999837e+00, 1.871499999999999941e+00
6.863234287900813797e+02, -2.230000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.600000000000000089e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.020789530013132662e+03, -2.290000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.799999999999999822e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.001058771444253125e+03, -2.290000000000000000e+02, 0.000000000000000000e+00, 2.845291731937277962e-14, 2.218334266434244029e+00, -1.537462222557962768e-13, 6.624029384427806977e-02, 9.978036998685781978e-01, 3.799999999999999822e+00, 3.871500000000000163e+00, 1.285000000000000031e-01
9.813204007197878127e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 3.108624468950438313e-15, 4.141845999173547455e+00, -2.744834978033968000e-14, 6.624029384429559741e-02, 9.978036998685770875e-01, 3.799999999999999822e+00, 3.746999999999999886e+00, 2.530000000000000027e-01
9.615754721557042330e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 1.776356839400250465e-15, 5.770166393135670369e+00, -3.940504657087901178e-14, 6.624029384428128941e-02, 9.978036998685779757e-01, 3.799999999999999822e+00, 3.622500000000000053e+00, 3.775000000000000022e-01
9.418250400679703489e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 7.102926643238409277e+00, 0.000000000000000000e+00, 6.624029384428288536e-02, 9.978036998685778647e-01, 3.799999999999999822e+00, 3.498000000000000220e+00, 5.020000000000000018e-01
9.220700968488449689e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 2.843558383173338436e-14, 8.139796597329638672e+00, 0.000000000000000000e+00, 6.624029384428369027e-02, 9.978036998685778647e-01, 3.799999999999999822e+00, 3.373499999999999943e+00, 6.265000000000000568e-01
9.023117313899693954e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.880596080241014434e+00, 0.000000000000000000e+00, 6.624029384428298250e-02, 9.978036998685778647e-01, 3.799999999999999822e+00, 3.249000000000000110e+00, 7.510000000000000009e-01
8.825511427563849338e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 9.325181252365981166e+00, 1.219138101929884182e-14, 6.624029384428510581e-02, 9.978036998685777537e-01, 3.799999999999999822e+00, 3.124500000000000277e+00, 8.754999999999999449e-01
8.627895300131327758e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.473408274097984361e+00, 0.000000000000000000e+00, 6.624029384428786749e-02, 9.978036998685774206e-01, 3.799999999999999822e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.430279172698805041e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 8.881784197001252323e-16, 9.325181252365982942e+00, 0.000000000000000000e+00, 6.624029384428509193e-02, 9.978036998685777537e-01, 3.799999999999999822e+00, 2.875499999999999723e+00, 1.124500000000000055e+00
8.232673286362962699e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 8.881784197001252323e-16, 8.880596080241016210e+00, 0.000000000000000000e+00, 6.624029384428296863e-02, 9.978036998685778647e-01, 3.799999999999999822e+00, 2.750999999999999890e+00, 1.249000000000000110e+00
8.035089631774206964e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 1.171890758517729533e-13, 8.139796597329642225e+00, 1.396679098331675278e-14, 6.624029384428366252e-02, 9.978036998685778647e-01, 3.799999999999999822e+00, 2.626500000000000057e+00, 1.373499999999999943e+00
7.837540199582953164e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 6.661338147750939243e-16, 7.102926643238409277e+00, 0.000000000000000000e+00, 6.624029384428288536e-02, 9.978036998685779757e-01, 3.799999999999999822e+00, 2.501999999999999780e+00, 1.497999999999999998e+00
7.640035878705612049e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.770166393135666816e+00, -1.970252328543951851e-14, 6.624029384428133105e-02, 9.978036998685779757e-01, 3.799999999999999822e+00, 2.377499999999999947e+00, 1.622500000000000053e+00
7.442586593064777389e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 4.141845999173540349e+00, -2.744834978033972733e-14, 6.624029384429570844e-02, 9.978036998685770875e-01, 3.799999999999999822e+00, 2.253000000000000114e+00, 1.746999999999999886e+00
7.245202885820123129e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 1.776356839400250465e-15, 2.218334266434238256e+00, -1.024974815038644538e-13, 6.624029384429105938e-02, 9.978036998685774206e-01, 3.799999999999999822e+00, 2.128499999999999837e+00, 1.871499999999999941e+00
7.047895300131328895e+02, -2.290000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.799999999999999822e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.023255631236184172e+03, -2.350000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.004523898417627720e+03, -2.350000000000000000e+02, 0.000000000000000000e+00, 1.136946437092698095e-13, 2.107478936856985730e+00, -1.618334148921520619e-13, 8.715574274765477969e-02, 9.961946980917458783e-01, 4.000000000000000000e+00, 3.871500000000000163e+00, 1.285000000000000031e-01
9.857849388690846126e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 3.108624468950438313e-15, 3.934868308640611545e+00, -5.778431642653459245e-14, 8.715574274766568763e-02, 9.961946980917448791e-01, 4.000000000000000000e+00, 3.746999999999999886e+00, 2.530000000000000027e-01
9.670397535234357065e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 1.998401444325281773e-15, 5.481817740317509902e+00, -4.147778824730908439e-14, 8.715574274765357232e-02, 9.961946980917458783e-01, 4.000000000000000000e+00, 3.622500000000000053e+00, 3.775000000000000022e-01
9.482893433135617443e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.747976856854343453e+00, 0.000000000000000000e+00, 8.715574274765439111e-02, 9.961946980917458783e-01, 4.000000000000000000e+00, 3.498000000000000220e+00, 5.020000000000000018e-01
9.295346503840122523e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 7.733032004570924656e+00, 0.000000000000000000e+00, 8.715574274765543195e-02, 9.961946980917457672e-01, 4.000000000000000000e+00, 3.373499999999999943e+00, 6.265000000000000568e-01
9.107767084926747430e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.436812012071676747e+00, 0.000000000000000000e+00, 8.715574274765366947e-02, 9.961946980917458783e-01, 4.000000000000000000e+00, 3.249000000000000110e+00, 7.510000000000000009e-01
8.920166559924364265e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 8.881784197001252323e-16, 8.859180227750178105e+00, 1.283265886898964584e-14, 8.715574274766049734e-02, 9.961946980917453232e-01, 4.000000000000000000e+00, 3.124500000000000277e+00, 8.754999999999999449e-01
8.732556312361842856e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.999999999999996447e+00, 0.000000000000000000e+00, 8.715574274766094143e-02, 9.961946980917453232e-01, 4.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
8.544946064799321448e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 8.881784197001252323e-16, 8.859180227750181658e+00, 0.000000000000000000e+00, 8.715574274766046958e-02, 9.961946980917453232e-01, 4.000000000000000000e+00, 2.875499999999999723e+00, 1.124500000000000055e+00
8.357345539796939420e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 8.881784197001252323e-16, 8.436812012071678524e+00, 0.000000000000000000e+00, 8.715574274765365559e-02, 9.961946980917458783e-01, 4.000000000000000000e+00, 2.750999999999999890e+00, 1.249000000000000110e+00
8.169766120883564327e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 7.733032004570927320e+00, 2.940291405865558106e-14, 8.715574274765540419e-02, 9.961946980917458783e-01, 4.000000000000000000e+00, 2.626500000000000057e+00, 1.373499999999999943e+00
7.982219191588069407e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 4.440892098500626162e-16, 6.747976856854344341e+00, 0.000000000000000000e+00, 8.715574274765437723e-02, 9.961946980917458783e-01, 4.000000000000000000e+00, 2.501999999999999780e+00, 1.497999999999999998e+00
7.794715089489327511e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.481817740317506349e+00, -2.073889412365455482e-14, 8.715574274765362783e-02, 9.961946980917458783e-01, 4.000000000000000000e+00, 2.377499999999999947e+00, 1.622500000000000053e+00
7.607263236032838449e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 2.220446049250313081e-16, 3.934868308640605328e+00, 0.000000000000000000e+00, 8.715574274766582641e-02, 9.961946980917447680e-01, 4.000000000000000000e+00, 2.253000000000000114e+00, 1.746999999999999886e+00
7.419873640547409650e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 1.137007146624942693e-13, 2.107478936856981289e+00, -1.078889432614349309e-13, 8.715574274766844931e-02, 9.961946980917445460e-01, 4.000000000000000000e+00, 2.128499999999999837e+00, 1.871499999999999941e+00
7.232556312361843993e+02, -2.350000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
1.056869575157510553e+03, -2.898995159763116476e+02, 1.114052019377572478e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.200000000000000178e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.040515755688538093e+03, -2.899203055516869654e+02, 1.102261665291210413e+01, 5.684341886080801487e-14, 1.839455898914488241e+00, -7.322700928378527395e-03, 9.441816370018454863e-02, 9.955056948177638532e-01, 4.200000000000000178e+00, 3.871500000000000163e+00, 1.285000000000000031e-01
1.024155626892035798e+03, -2.899411031477109759e+02, 1.090466762468954443e+01, 5.687116766346676872e-14, 3.434443208516777091e+00, -7.322700928186396362e-03, 9.441816370018842053e-02, 9.955056948177648524e-01, 4.200000000000000178e+00, 3.746999999999999886e+00, 2.530000000000000027e-01
1.007790062636737275e+03, -2.899619076534896180e+02, 1.078667940930098013e+01, 5.695433295429594454e-14, 4.784656113450583170e+00, -7.322700928164320271e-03, 9.441816370017733218e-02, 9.955056948177660736e-01, 4.200000000000000178e+00, 3.622500000000000053e+00, 3.775000000000000022e-01
9.914199367913759033e+02, -2.899827179581288874e+02, 1.066865830693935280e+01, 0.000000000000000000e+00, 5.889788798359636424e+00, -7.322700928123037321e-03, 9.441816370018589477e-02, 9.955056948177655185e-01, 4.200000000000000178e+00, 3.498000000000000220e+00, 5.020000000000000018e-01
9.750460718992808324e+02, -2.900035330159816453e+02, 1.055061024776496481e+01, 5.687116766346676872e-14, 6.749567499125982195e+00, -7.322700928134914106e-03, 9.441816370017885873e-02, 9.955056948177661846e-01, 4.200000000000000178e+00, 3.373499999999999943e+00, 6.265000000000000568e-01
9.586693704871981936e+02, -2.900243516797225993e+02, 1.043254173858188594e+01, 0.000000000000000000e+00, 7.363842813433987722e+00, -7.322700928124441580e-03, 9.441816370017210025e-02, 9.955056948177669618e-01, 4.200000000000000178e+00, 3.249000000000000110e+00, 7.510000000000000009e-01
9.422908263989857005e+02, -2.900451726859411110e+02, 1.031445994454869641e+01, 1.776356839400250465e-15, 7.732495468630867563e+00, -7.322700928121644338e-03, 9.441816370018375759e-02, 9.955056948177657405e-01, 4.200000000000000178e+00, 3.124500000000000277e+00, 8.754999999999999449e-01
9.259114334785012943e+02, -2.900659947712263715e+02, 1.019637203082397825e+01, 1.776356839400250465e-15, 7.855406192063779436e+00, -7.322700928136053819e-03, 9.441816370018811522e-02, 9.955056948177652965e-01, 4.200000000000000178e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
9.095320405580168881e+02, -2.900868168565116321e+02, 1.007828411709926009e+01, 0.000000000000000000e+00, 7.732495468630864899e+00, -7.322700928121646941e-03, 9.441816370018378535e-02, 9.955056948177658516e-01, 4.200000000000000178e+00, 2.875499999999999723e+00, 1.124500000000000055e+00
8.931534964698045087e+02, -2.901076378627301438e+02, 9.960202323066072339e+00, 1.136868377216160297e-13, 7.363842813433996604e+00, -7.322700928139871078e-03, 9.441816370017970528e-02, 9.955056948177659626e-01, 4.200000000000000178e+00, 2.750999999999999890e+00, 1.249000000000000110e+00
8.767767950577219835e+02, -2.901284565264710977e+02, 9.842133813882993465e+00, 5.687116766346676872e-14, 6.749567499125981307e+00, -7.322700928084384213e-03, 9.441816370017887261e-02, 9.955056948177665177e-01, 4.200000000000000178e+00, 2.626500000000000057e+00, 1.373499999999999943e+00
8.604029301656269126e+02, -2.901492715843238557e+02, 9.724085754708605478e+00, 0.000000000000000000e+00, 5.889788798359633759e+00, -7.322700928142343059e-03, 9.441816370017629134e-02, 9.955056948177664067e-01, 4.200000000000000178e+00, 2.501999999999999780e+00, 1.497999999999999998e+00
