"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
14281, 2.245000000000000e+01, 6.343765775800000e-01, 1.490652497500000e+00, 1.123275231169610e+00, 1.440760519636352e-02, 7.940629165617040e-01
19991, 2.266438062200000e+01, 4.864064695900000e-01, 1.562912750600000e+00, 1.121149028526058e+00, 1.015519990925995e-02, 7.961371025775870e-01
14283, 2.210686482300000e+01, 5.620440300000000e-01, 1.528801249600000e+00, 1.126440134322162e+00, 2.073741150146668e-02, 7.900892039428632e-01
18047, 2.258999331600000e+01, 1.343151983900000e-01, 1.652874269400000e+00, 1.124207784466348e+00, 1.627271178983846e-02, 7.947838551431469e-01
14465, 1.972775576700000e+01, 3.976626291500000e-01, 1.595893631200000e+00, 1.120873468120375e+00, 9.604079097892624e-03, 7.937578837980114e-01
14464, 1.963386272400000e+01, 5.740082126900000e-01, 1.522874625700000e+00, 1.127893646308200e+00, 2.364443547354344e-02, 7.926088161832942e-01
14371, 1.950875126100000e+01, 0.000000000000000e+00, 1.660000000000000e+00, 1.121900249595753e+00, 1.165764204864850e-02, 7.931512134525175e-01
14192, 1.728456287400000e+01, 4.282212488700000e-01, 1.585366351800000e+00, 1.121862375180497e+00, 1.158189321813730e-02, 7.954844569924321e-01
14455, 1.746489020200000e+01, 3.972451732200000e-01, 1.596031531100000e+00, 1.115282126111981e+00, -1.578604918895276e-03, 7.984465878056048e-01
14277, 1.712905205300000e+01, 5.877220610400000e-01, 1.515897276200000e+00, 1.125145968932480e+00, 1.814908072210297e-02, 7.930519686273524e-01
14454, 1.737064788400000e+01, 5.711881875500000e-01, 1.524284966700000e+00, 1.120111221797847e+00, 8.079586452836907e-03, 7.997921612503633e-01
14206, 8.950928008600000e+00, 1.259053064000000e+00, 3.900827673100000e-01, 1.074671521869695e+00, -8.279981340346687e-02, 8.315321257573834e-01
14207, 9.209812949000000e+00, 1.253900966900000e+00, 4.637825775100000e-01, 1.075687094182295e+00, -8.076866877826605e-02, 8.316399108390891e-01
14243, 9.428168308300000e+00, 1.317317777500000e+00, 3.033929868700000e-01, 1.075255923475124e+00, -8.163101019260875e-02, 8.340239009923353e-01
14251, 1.022557271300000e+01, 1.326312405000000e+00, 4.449585408500000e-01, 1.067216231867608e+00, -9.771039340764043e-02, 8.399358401594568e-01
14329, 1.046633923200000e+01, 1.284464966900000e+00, 6.057132523500000e-01, 1.066071159084748e+00, -1.000005389733602e-01, 8.401156600650227e-01
14221, 9.951343586700000e+00, 1.346101331100000e+00, 3.109376851300000e-01, 1.067977607418035e+00, -9.618764230678688e-02, 8.396735817099716e-01
14200, 1.114066273400000e+01, 6.277177892900000e-01, 1.447292966200000e+00, 1.059019684969888e+00, -1.141034872030802e-01, 8.497120255015581e-01
14202, 1.133475837000000e+01, 6.704794352800000e-01, 1.434743520200000e+00, 1.061809937830744e+00, -1.085229814813688e-01, 8.486513864595265e-01
14332, 1.119118968200000e+01, 8.259975264500000e-01, 1.314549996900000e+00, 1.055021720035695e+00, -1.220994170714666e-01, 8.507338512378100e-01
14217, 1.153213942200000e+01, 7.011090689200000e-01, 1.426613915500000e+00, 1.058153703848194e+00, -1.158354494464682e-01, 8.502783784372259e-01
14216, 1.146514673100000e+01, 8.722701970400000e-01, 1.292590799100000e+00, 1.056812238389578e+00, -1.185183803637000e-01, 8.468861336978678e-01
15658, 6.889379807100000e+00, 1.158262803100000e+00, 8.075356965100000e-02, 1.090513308612089e+00, -5.111623991867909e-02, 8.217962573209769e-01
15770, 6.724384479100000e+00, 1.149961238400000e+00, 4.270116819600000e-02, 1.082628140407475e+00, -6.688657632790651e-02, 8.246037093940484e-01
15379, 7.080199004100000e+00, 1.148036988700000e+00, 1.894528384600000e-01, 1.088310653256350e+00, -5.552155063015717e-02, 8.216472880904536e-01
15462, 7.255308955300000e+00, 1.197648604900000e+00, 6.819937524300000e-02, 1.081194467986491e+00, -6.975392116987411e-02, 8.291995687845186e-01
14335, 9.004897135400000e+00, 1.166856477500000e+00, 6.245196751500000e-01, 1.078301723529901e+00, -7.553941008305420e-02, 8.293396844250625e-01
14244, 9.464667769500000e+00, 1.239995781600000e+00, 5.508120517900000e-01, 1.071984888474127e+00, -8.817308019460234e-02, 8.342063892679107e-01
14336, 9.241156705500000e+00, 1.149315507000000e+00, 7.001019663000000e-01, 1.077021326950090e+00, -7.810020324267651e-02, 8.339927454550800e-01
14211, 8.813640707299999e+00, 1.050540370700000e+00, 7.861419458600000e-01, 1.077443403440056e+00, -7.725605026274573e-02, 8.331156545049272e-01
14678, 9.061700165200000e+00, 1.032080941500000e+00, 8.533122139800000e-01, 1.077221533053807e+00, -7.769979103524348e-02, 8.330827447079444e-01
14680, 8.551064935599999e+00, 9.789754487400000e-01, 8.374599604000000e-01, 1.087478107429047e+00, -5.718664228476289e-02, 8.253414097793230e-01
14467, 8.445702661900000e+00, 7.863469743600000e-01, 1.020552039000000e+00, 1.088219047667491e+00, -5.570476180787454e-02, 8.244968906181651e-01
14242, 9.700600753900000e+00, 1.309859704800000e+00, 3.967488406000000e-01, 1.070036333111642e+00, -9.207019091957269e-02, 8.395197862553099e-01
14478, 1.094777151300000e+01, 8.823643981800000e-01, 1.247298921700000e+00, 1.054499913010224e+00, -1.231430311224093e-01, 8.507228936894102e-01
14218, 1.170578228000000e+01, 7.979482487600000e-01, 1.366327924100000e+00, 1.055158834843283e+00, -1.218251874562912e-01, 8.536253263227984e-01
14521, 1.167811258100000e+01, 9.456375614600000e-01, 1.234313536500000e+00, 1.061813968180523e+00, -1.085149207818108e-01, 8.492605504502614e-01
14525, 1.133670225700000e+01, 9.884949248400000e-01, 1.169653238200000e+00, 1.055733558718258e+00, -1.206757397063400e-01, 8.515899792411307e-01
14520, 1.157472264500000e+01, 1.068775363200000e+00, 1.088578583100000e+00, 1.060548683722839e+00, -1.110454896971786e-01, 8.471993403886445e-01
14338, 1.193293228000000e+01, 7.327881131200000e-01, 1.422170795800000e+00, 1.046303652527433e+00, -1.395355520879908e-01, 8.575862635157336e-01
14473, 1.189896756000000e+01, 8.990998840300000e-01, 1.288246159400000e+00, 1.048671134680254e+00, -1.348005877823497e-01, 8.571111660415937e-01
14400, 1.263576083600000e+01, 5.931451249200000e-01, 1.513083341500000e+00, 1.085875264701004e+00, -6.039232774084802e-02, 8.228417192870925e-01
14331, 9.978568598000001e+00, 1.278268979200000e+00, 5.456708172800000e-01, 1.068928010711709e+00, -9.428683571943886e-02, 8.388586866169373e-01
14223, 2.245000000000000e+01, 9.997750888000000e-01, 1.194699394400000e+00, 1.125122431468405e+00, 1.810200579395316e-02, 7.939457179525861e-01
14224, 2.224300884700000e+01, 9.341336089300000e-01, 1.263370029500000e+00, 1.124188063644022e+00, 1.623327014518816e-02, 7.927182390258993e-01
14225, 2.245000000000000e+01, 8.258213060400000e-01, 1.360069580800000e+00, 1.124338402087461e+00, 1.653394703206512e-02, 7.927120639411824e-01
14241, 2.223083899800000e+01, 1.105518203700000e+00, 1.063765387200000e+00, 1.125356574882859e+00, 1.857029262286147e-02, 7.929836034782122e-01
20029, 2.261132066600000e+01, 9.468070495000001e-01, 1.250758660000000e+00, 1.122216189399977e+00, 1.228952165709662e-02, 7.952099938632168e-01
14328, 2.245000000000000e+01, 1.150344632500000e+00, 9.986966996100000e-01, 1.122531315766602e+00, 1.291977439034797e-02, 7.946840367631804e-01
18656, 2.265055695600000e+01, 1.089646171300000e+00, 1.085289085400000e+00, 1.123077427942356e+00, 1.401199874185499e-02, 7.922071461371313e-01
14252, 2.222698019300000e+01, 7.452886927600000e-01, 1.420658171300000e+00, 1.126317536528246e+00, 2.049221591363493e-02, 7.917579017780474e-01
14240, 2.206183264500000e+01, 1.044309925900000e+00, 1.142951973300000e+00, 1.130744081311534e+00, 2.934530548021108e-02, 7.895480488969920e-01
14253, 2.202122469700000e+01, 8.895788985500001e-01, 1.305454205400000e+00, 1.126215009749195e+00, 2.028716235553363e-02, 7.916727737098390e-01
19966, 2.264392439000000e+01, 7.993091177300000e-01, 1.380998183600000e+00, 1.122438183941390e+00, 1.273351073992268e-02, 7.954817589196752e-01
14434, 1.085351363700000e+01, 1.286959545300000e+00, 6.494646842300000e-01, 1.066960651285755e+00, -9.822155457134718e-02, 8.403813726931789e-01
14440, 1.103885039600000e+01, 1.337312328400000e+00, 5.316832414500000e-01, 1.063098366315422e+00, -1.059461245120135e-01, 8.452015371798919e-01
14229, 2.224170797100000e+01, 1.394208347900000e+00, 4.169004253400000e-01, 1.123954102453372e+00, 1.576534776388705e-02, 7.917910140785968e-01
14230, 2.245000000000000e+01, 1.365002833100000e+00, 5.301452423400000e-01, 1.126036418350390e+00, 1.992997955792353e-02, 7.910901887829513e-01
14284, 2.219262352400000e+01, 1.315028334700000e+00, 6.774276626400000e-01, 1.125337386501141e+00, 1.853191585942549e-02, 7.927843324485172e-01
14676, 2.203676568200000e+01, 1.369406166000000e+00, 5.148252655100000e-01, 1.123818842171306e+00, 1.549482719975614e-02, 7.921895408119949e-01
20030, 2.262949226000000e+01, 1.389596391800000e+00, 4.369345791600000e-01, 1.125007851306306e+00, 1.787284546975609e-02, 7.928038669329256e-01
14285, 2.245000000000000e+01, 1.274073083100000e+00, 7.743132097800000e-01, 1.124552930447001e+00, 1.696300375114568e-02, 7.925193161707887e-01
19261, 2.264565484800000e+01, 1.322389909300000e+00, 6.581368547699999e-01, 1.125308934584674e+00, 1.847501202649182e-02, 7.923334798673496e-01
20001, 2.278349350500000e+01, 1.423370134600000e+00, 2.530868539100000e-01, 1.124292706067253e+00, 1.644255499164959e-02, 7.947859470738633e-01
14233, 1.269834306600000e+01, 1.028077788600000e+00, 1.162339197500000e+00, 1.084768011372861e+00, -6.260683439713377e-02, 8.238026259213022e-01
14234, 1.297349789800000e+01, 1.117943621100000e+00, 1.046386641800000e+00, 1.095163369388564e+00, -4.181611836572818e-02, 8.164802569368615e-01
14235, 1.275558386200000e+01, 1.156564885400000e+00, 9.891191447300000e-01, 1.084027072175243e+00, -6.408871279237083e-02, 8.248150130969727e-01
14558, 1.292867414700000e+01, 9.893731659000000e-01, 1.206155322100000e+00, 1.092344331692078e+00, -4.745419375870030e-02, 8.179744298104007e-01
14687, 1.253822411000000e+01, 1.120277225200000e+00, 1.043068834500000e+00, 1.091206360736358e+00, -4.973013567014072e-02, 8.251854873797561e-01
14398, 1.237829801400000e+01, 9.817625340000000e-01, 1.214393206500000e+00, 1.075512335247683e+00, -8.111818664748993e-02, 8.317728452161322e-01
14436, 1.262701670800000e+01, 8.926640166000001e-01, 1.302648760500000e+00, 1.084160022053757e+00, -6.382281303534221e-02, 8.242140997706965e-01
14486, 1.284027115900000e+01, 8.750177908100000e-01, 1.318486064900000e+00, 1.090067060133418e+00, -5.200873687602136e-02, 8.218488351380223e-01
14247, 1.292612083700000e+01, 1.256414767100000e+00, 8.116749370400000e-01, 1.095126595300896e+00, -4.188966654106530e-02, 8.152464042892187e-01
14635, 1.318652324800000e+01, 1.208854317400000e+00, 9.023840172099999e-01, 1.099836637326783e+00, -3.246958248929043e-02, 8.130647116281211e-01
14632, 1.313573812500000e+01, 9.862151644100000e-01, 1.209588593700000e+00, 1.097322650879945e+00, -3.749755538296640e-02, 8.159060861294489e-01
15742, 1.321468709700000e+01, 1.095317720500000e+00, 1.077682552700000e+00, 1.098433804462164e+00, -3.527524821852923e-02, 8.131427438599841e-01
14517, 1.263973544500000e+01, 1.237497056600000e+00, 8.493393875400000e-01, 1.081885110216767e+00, -6.837263670932224e-02, 8.267271753865655e-01
14237, 1.340632942100000e+01, 7.877204082000000e-01, 1.389836599700000e+00, 1.106945392318295e+00, -1.825207250626626e-02, 8.079920168257402e-01
14238, 1.321503506600000e+01, 8.250275873400000e-01, 1.360710756600000e+00, 1.097948157447759e+00, -3.624654224733881e-02, 8.121650369298111e-01
14485, 1.301815652100000e+01, 7.111341245300000e-01, 1.443785360800000e+00, 1.094208792475067e+00, -4.372527219272371e-02, 8.177790870809816e-01
14633, 1.338639536000000e+01, 9.715166419200000e-01, 1.225301009100000e+00, 1.102337829883937e+00, -2.746719737498315e-02, 8.112642335721908e-01
14652, 1.360199049300000e+01, 8.492252563200000e-01, 1.340746106500000e+00, 1.104399164335331e+00, -2.334452847219470e-02, 8.097693919485471e-01
14552, 1.303152658600000e+01, 8.713938310500000e-01, 1.321676518100000e+00, 1.095481738367627e+00, -4.117938040760327e-02, 8.184397301004742e-01
14239, 2.197913606800000e+01, 1.201502559800000e+00, 9.153128602500000e-01, 1.127301559705151e+00, 2.246026226744613e-02, 7.899908750316906e-01
14385, 2.186927332500000e+01, 1.028130700200000e+00, 1.162277009700000e+00, 1.126089398839291e+00, 2.003594053572621e-02, 7.894283838215044e-01
14288, 2.224656767000000e+01, 1.222369233200000e+00, 8.779084828300000e-01, 1.125316469599667e+00, 1.849008205647662e-02, 7.931128215755220e-01
14474, 2.192279128800000e+01, 1.309501439600000e+00, 6.914868679200000e-01, 1.130324642058698e+00, 2.850642697453898e-02, 7.907870077659706e-01
14610, 2.175462389400000e+01, 1.149474792600000e+00, 1.000024670800000e+00, 1.130840868836144e+00, 2.953888052943210e-02, 7.870086553785333e-01
14559, 2.167311309600000e+01, 1.274748999700000e+00, 7.728365044700000e-01, 1.131952221827359e+00, 3.176158651186078e-02, 7.853288141032221e-01
14330, 9.731063941900000e+00, 1.242246213000000e+00, 5.933758717900000e-01, 1.064258088508222e+00, -1.036266801264136e-01, 8.407048532646964e-01
14358, 9.640220696000000e+00, 1.166802292700000e+00, 7.340469042000000e-01, 1.076474714740409e+00, -7.919342766203828e-02, 8.364410835295405e-01
14352, 9.450098971199999e+00, 1.106757149300000e+00, 8.058372158700000e-01, 1.070945698678973e+00, -9.025145978491000e-02, 8.352631899637984e-01
14337, 1.213388651300000e+01, 8.332884027800000e-01, 1.351677907600000e+00, 1.058410965416537e+00, -1.153209263097832e-01, 8.448618045572911e-01
14397, 1.230621762400000e+01, 7.642042071300000e-01, 1.406984045700000e+00, 1.072044553615211e+00, -8.805374991243474e-02, 8.364290360994311e-01
14518, 1.269270928700000e+01, 1.334347081300000e+00, 6.252831693599999e-01, 1.086451244987114e+00, -5.924036716862879e-02, 8.222576651050110e-01
14611, 1.293540718800000e+01, 1.360054677000000e+00, 5.467879566200000e-01, 1.099386495572506e+00, -3.336986599784497e-02, 8.113384274496355e-01
14557, 1.318453081000000e+01, 1.312030952000000e+00, 6.850956883800000e-01, 1.100638732176078e+00, -3.086539279069988e-02, 8.116118098694106e-01
14248, 1.338604091700000e+01, 1.404340831900000e+00, 3.687696862300000e-01, 1.098790950507026e+00, -3.456095612880539e-02, 8.121119722602065e-01
14553, 1.362813071200000e+01, 1.400141987700000e+00, 3.894878872000000e-01, 1.102876361293047e+00, -2.639013455676187e-02, 8.093978017165830e-01
14556, 1.317321978300000e+01, 1.386704503300000e+00, 4.490041851500000e-01, 1.098948216735161e+00, -3.424642367253528e-02, 8.112066366869931e-01
14555, 1.343428259000000e+01, 1.346337709600000e+00, 5.901678506300000e-01, 1.100269049269016e+00, -3.160475860482448e-02, 8.127665448354633e-01
14346, 1.022801870200000e+01, 1.235228604000000e+00, 6.869935914000000e-01, 1.069476906381835e+00, -9.318904437918674e-02, 8.387246091433792e-01
14394, 2.199059980900000e+01, 7.315833101000000e-01, 1.430113941400000e+00, 1.124877450792317e+00, 1.761204444177755e-02, 7.933736946960146e-01
14386, 2.178018551000000e+01, 8.548695763600000e-01, 1.335962817900000e+00, 1.126214150181349e+00, 2.028544321984116e-02, 7.930442597767409e-01
14550, 1.182540271700000e+01, 1.351192724000000e+00, 5.586470168700000e-01, 1.064328821037200e+00, -1.034852150684569e-01, 8.403229320250705e-01
14326, 1.203927025000000e+01, 1.373118939100000e+00, 4.944123360900000e-01, 1.077218632014788e+00, -7.770559311328018e-02, 8.329067065928820e-01
14349, 1.004309190700000e+01, 7.180627622900000e-01, 1.290601752300000e+00, 1.074367972115476e+00, -8.340691291190572e-02, 8.363067379519654e-01
14441, 1.017251133200000e+01, 9.151508083800000e-01, 1.140131779500000e+00, 1.072334106789344e+00, -8.747464356416890e-02, 8.387174623742010e-01
14257, 1.580674879600000e+01, 1.297259479100000e+00, 7.214484590100000e-01, 1.115348882134884e+00, -1.445092873089582e-03, 8.011002714114031e-01
14258, 1.565984109000000e+01, 1.206201214900000e+00, 9.070800799600000e-01, 1.115534607291504e+00, -1.073642559849652e-03, 7.994530151942322e-01
14259, 1.590262497600000e+01, 1.220412750900000e+00, 8.815106653900000e-01, 1.113468291867120e+00, -5.206273408616901e-03, 8.019962120387212e-01
14575, 1.558000310600000e+01, 1.307000692100000e+00, 6.977355680200000e-01, 1.113178337367736e+00, -5.786182407384377e-03, 8.031439566904851e-01
14656, 1.606882886600000e+01, 1.321548122100000e+00, 6.603769590300000e-01, 1.114960589707380e+00, -2.221677728096338e-03, 8.001494551618874e-01
14574, 1.580001415400000e+01, 1.374514799900000e+00, 4.963883067000000e-01, 1.114664546110742e+00, -2.813764921373085e-03, 7.993636687140964e-01
14542, 1.575290546500000e+01, 1.089655253400000e+00, 1.085276978400000e+00, 1.117036674212969e+00, 1.930491283081537e-03, 8.021941498694427e-01
14570, 1.550646017500000e+01, 1.083252426300000e+00, 1.093754582000000e+00, 1.110616767807900e+00, -1.090932152705726e-02, 8.055585891579949e-01
14663, 1.544597630600000e+01, 1.205026400900000e+00, 9.091485260900000e-01, 1.108601173521703e+00, -1.494051009945041e-02, 8.036665458394258e-01
14537, 1.595022887300000e+01, 7.376306806300000e-01, 1.425971013600000e+00, 1.112188445883926e+00, -7.765965375004401e-03, 8.051849991754849e-01
14291, 1.562053762800000e+01, 7.395727073600000e-01, 1.424630767700000e+00, 1.113446047109275e+00, -5.250762924306595e-03, 8.023375552205300e-01
14539, 1.578778276500000e+01, 8.170925794500000e-01, 1.367070652800000e+00, 1.113362466672970e+00, -5.417923796917190e-03, 8.024889707552735e-01
14262, 1.727940065300000e+01, 7.515460186700000e-01, 1.416261379100000e+00, 1.127049873105650e+00, 2.195688906844273e-02, 7.942403497471148e-01
14263, 1.746611709200000e+01, 8.463107870300000e-01, 1.343197023000000e+00, 1.122073829105676e+00, 1.200480106849522e-02, 7.965505029583616e-01
14264, 1.726559876600000e+01, 9.481076897400000e-01, 1.249447610700000e+00, 1.127332873393903e+00, 2.252288964494875e-02, 7.909417663195200e-01
14265, 1.749151099500000e+01, 6.846285438200000e-01, 1.460747893900000e+00, 1.117757364655551e+00, 3.371872168245638e-03, 7.974866160825197e-01
14491, 1.705688758300000e+01, 8.183346984099999e-01, 1.366081084000000e+00, 1.122315922536253e+00, 1.248898792964903e-02, 7.942668277478617e-01
14584, 1.748567390400000e+01, 1.014963283100000e+00, 1.177555400000000e+00, 1.125103734865490e+00, 1.806461258812408e-02, 7.958818675176503e-01
14266, 1.768793930400000e+01, 7.425958322500000e-01, 1.422534892600000e+00, 1.122744332884885e+00, 1.334580862691404e-02, 7.944483242044185e-01
14582, 1.763587966100000e+01, 9.097110610100000e-01, 1.286860834500000e+00, 1.120238366150368e+00, 8.333875157878978e-03, 7.994431803109472e-01
14583, 1.705758347800000e+01, 1.044986577300000e+00, 1.142130085700000e+00, 1.122588225327550e+00, 1.303359351224298e-02, 7.955607543306784e-01
14615, 1.732827560100000e+01, 1.130436349500000e+00, 1.028419523500000e+00, 1.128217165887774e+00, 2.429147463269032e-02, 7.909736039563179e-01
14415, 1.762023330900000e+01, 5.150522517000000e-01, 1.550664048100000e+00, 1.124496282402691e+00, 1.684970766252514e-02, 7.919731216671194e-01
14494, 1.792767539200000e+01, 7.733884250300000e-01, 1.400514027300000e+00, 1.125958136786018e+00, 1.977341642917851e-02, 7.948878937054269e-01
14618, 1.782897307000000e+01, 9.135078094700000e-01, 1.283277391900000e+00, 1.123091207316427e+00, 1.403955748999719e-02, 7.946670042413890e-01
14267, 1.742572543300000e+01, 1.384780701400000e+00, 4.568414553600000e-01, 1.129974618565118e+00, 2.780637998737933e-02, 7.887500120041516e-01
14496, 1.715524696600000e+01, 1.369397695600000e+00, 5.148552255300000e-01, 1.123112029699379e+00, 1.408120225590092e-02, 7.916332182378356e-01
14658, 1.730185482700000e+01, 1.286712209100000e+00, 7.460808025000000e-01, 1.126807223345756e+00, 2.147158954865613e-02, 7.895034174172085e-01
15802, 1.751719079800000e+01, 1.309206598300000e+00, 6.922271692800001e-01, 1.129367671178289e+00, 2.659248521372071e-02, 7.895633541454055e-01
14693, 1.773023870500000e+01, 1.394259372600000e+00, 4.166729486000000e-01, 1.127549697082032e+00, 2.295653702120770e-02, 7.899408344323560e-01
14691, 1.771114480200000e+01, 1.339403434300000e+00, 6.107615493400000e-01, 1.124164259256003e+00, 1.618566136915023e-02, 7.920103171700567e-01
14270, 1.843044100000000e+01, 9.067296371600000e-01, 1.289657444900000e+00, 1.125484716821273e+00, 1.882657649968911e-02, 7.908755203305315e-01
14271, 1.839135827500000e+01, 7.471695373800000e-01, 1.419341860300000e+00, 1.128191494107171e+00, 2.424013107148459e-02, 7.931049461639147e-01
14272, 1.861054302400000e+01, 8.127986970300000e-01, 1.370474492900000e+00, 1.126043399709569e+00, 1.994394227628104e-02, 7.917422669818764e-01
14495, 1.818656509100000e+01, 7.994032615100000e-01, 1.380925622400000e+00, 1.124676904855756e+00, 1.721095256865457e-02, 7.928918228154197e-01
14591, 1.863696422900000e+01, 1.009073916000000e+00, 1.184262963200000e+00, 1.128783317511670e+00, 2.542377788048400e-02, 7.891944173234838e-01
14589, 1.826191799600000e+01, 9.706044222700000e-01, 1.226261884700000e+00, 1.128361432544843e+00, 2.458000794682880e-02, 7.914463304840450e-01
14701, 1.841948932100000e+01, 1.068816273800000e+00, 1.112454522400000e+00, 1.127742788731889e+00, 2.334272032092199e-02, 7.907324197192110e-01
14460, 1.866763766400000e+01, 6.181336500600000e-01, 1.499710062400000e+00, 1.131703526926236e+00, 3.126419670961588e-02, 7.880608704853501e-01
14458, 1.881138986800000e+01, 7.230345278300000e-01, 1.435892296600000e+00, 1.128423642043404e+00, 2.470442694395114e-02, 7.907872755267570e-01
14586, 1.882932622600000e+01, 9.111502603700000e-01, 1.285505407200000e+00, 1.130249845640672e+00, 2.835683413848722e-02, 7.904930696263323e-01
14275, 1.692036215400000e+01, 6.433990087900000e-01, 1.485494895500000e+00, 1.115192619658012e+00, -1.757617826833702e-03, 7.990776358395589e-01
14449, 1.670495140700000e+01, 5.826438887199999e-01, 1.518504023300000e+00, 1.122011726528606e+00, 1.188059591435486e-02, 7.957668964960112e-01
14490, 1.679342468300000e+01, 7.705844616500001e-01, 1.402570739900000e+00, 1.119565854881328e+00, 6.988852619798535e-03, 7.986772321372556e-01
14279, 1.635855364000000e+01, 6.896071723000000e-01, 1.457625847200000e+00, 1.116055038275992e+00, -3.278059087286067e-05, 8.008563706788946e-01
14280, 1.655497941300000e+01, 7.428955140500000e-01, 1.422326494800000e+00, 1.119157982036422e+00, 6.173106929987959e-03, 7.968113117588776e-01
14412, 1.648864422800000e+01, 5.157428901000000e-01, 1.550358782700000e+00, 1.118664208843781e+00, 5.185560544704870e-03, 7.961163290180172e-01
14614, 1.669035715600000e+01, 9.165791599799999e-01, 1.280360392100000e+00, 1.119812664215885e+00, 7.482471288913216e-03, 7.970664994903707e-01
19965, 2.268774769700000e+01, 6.474423083700001e-01, 1.483153958000000e+00, 1.120846525892890e+00, 9.550194642923948e-03, 7.968128871838078e-01
18326, 2.272226931900000e+01, 1.227388099500000e+00, 8.685730645600001e-01, 1.125915452854046e+00, 1.968804856523620e-02, 7.922881476260626e-01
14700, 2.179751477500000e+01, 1.373759396300000e+00, 4.991622590600000e-01, 1.137265867954503e+00, 4.238887876614993e-02, 7.836844859729097e-01
14305, 1.540303107900000e+01, 7.575499798599999e-01, 1.411995075000000e+00, 1.117702317536316e+00, 3.261777929774556e-03, 7.975026373230059e-01
14303, 1.534454791800000e+01, 5.133959216600000e-01, 1.551394229500000e+00, 1.116120475958074e+00, 9.809477329136838e-05, 7.972369982493419e-01
14541, 1.558037199100000e+01, 9.212301018600000e-01, 1.275911930500000e+00, 1.117291762240661e+00, 2.440667338465374e-03, 7.986907539813236e-01
14292, 1.972738280600000e+01, 8.593102869100000e-01, 1.332165221400000e+00, 1.130713971595419e+00, 2.928508604798141e-02, 7.901840592868915e-01
14293, 1.952842326800000e+01, 9.648312875100000e-01, 1.232304978200000e+00, 1.128216719672257e+00, 2.429058220165680e-02, 7.901246261747426e-01
14294, 1.953212688700000e+01, 7.655667512800000e-01, 1.406225188800000e+00, 1.128472601528071e+00, 2.480234591328623e-02, 7.905591270190769e-01
14596, 1.973551883500000e+01, 1.041424664700000e+00, 1.146444036000000e+00, 1.130694889375548e+00, 2.924692160823827e-02, 7.886384571120484e-01
14498, 1.975066933600000e+01, 6.904459826500000e-01, 1.457096945900000e+00, 1.124359761263758e+00, 1.657666538465996e-02, 7.913283330466307e-01
14463, 1.994947542100000e+01, 7.494755260500000e-01, 1.417721814300000e+00, 1.129499297200745e+00, 2.685573725863399e-02, 7.882437806803115e-01
14592, 1.989780610500000e+01, 9.332557290600000e-01, 1.264232753900000e+00, 1.127635027018603e+00, 2.312719689434894e-02, 7.904759402232202e-01
14497, 1.932359508400000e+01, 8.984725612000000e-01, 1.297324026400000e+00, 1.125697812947673e+00, 1.925276875248904e-02, 7.913435931948551e-01
14593, 1.929924802800000e+01, 1.063682531900000e+00, 1.118970396400000e+00, 1.131943866953201e+00, 3.174487676354598e-02, 7.886431064041581e-01
14709, 1.953505050400000e+01, 1.129521154200000e+00, 1.029753145800000e+00, 1.129957626084177e+00, 2.777239502549778e-02, 7.874471655297458e-01
14296, 1.933704524600000e+01, 7.353599662200000e-01, 1.427532040800000e+00, 1.124333037132119e+00, 1.652321712138205e-02, 7.926614959371747e-01
14696, 1.916138591700000e+01, 7.943543569500000e-01, 1.384799709600000e+00, 1.129698916756834e+00, 2.725497637081186e-02, 7.895758915179747e-01
14388, 1.066340763800000e+01, 1.224867575200000e+00, 7.644556015700000e-01, 1.065871869473191e+00, -1.003991181964743e-01, 8.416059502534985e-01
14299, 1.428882656800000e+01, 7.557955934800000e-01, 1.413246549100000e+00, 1.105684270616961e+00, -2.077431590893486e-02, 8.089174972889278e-01
14300, 1.441553982800000e+01, 8.608512032800000e-01, 1.330840351200000e+00, 1.107729028241019e+00, -1.668480066081779e-02, 8.083978326637961e-01
14301, 1.422248399900000e+01, 8.848219630900001e-01, 1.309749333100000e+00, 1.104484162247140e+00, -2.317453264857771e-02, 8.094879397526643e-01
14488, 1.445163576300000e+01, 6.835075907600000e-01, 1.461446791700000e+00, 1.106740422244514e+00, -1.866201265382861e-02, 8.073850316173001e-01
14562, 1.407235706600000e+01, 7.448901147800000e-01, 1.420936534600000e+00, 1.104764196764906e+00, -2.261446361304431e-02, 8.089585403016114e-01
14536, 1.421160813400000e+01, 5.893186148600000e-01, 1.515072093000000e+00, 1.106815768389919e+00, -1.851132036301806e-02, 8.089350909763724e-01
14571, 1.440810232800000e+01, 1.011483796200000e+00, 1.181527544600000e+00, 1.106085212586130e+00, -1.997243197059717e-02, 8.061752372901964e-01
14532, 1.460671961800000e+01, 8.575837533600000e-01, 1.333645323100000e+00, 1.114385868456291e+00, -3.371120230274637e-03, 8.002343542727335e-01
14561, 1.398905068300000e+01, 8.822822091000000e-01, 1.312027440500000e+00, 1.105287618057410e+00, -2.156762102803578e-02, 8.098459439849215e-01
14572, 1.414085180800000e+01, 9.968280011300000e-01, 1.197968271100000e+00, 1.103849121638047e+00, -2.444461386676222e-02, 8.114849175553480e-01
